Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Atributos AI-PAVE-BR,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Atributos Multimídia,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
lojamoreninha||MH310KIT1N36,Tênis,Kit 2 Pares Tênis Feminino Esportivo Para Treinos Academia Dia a Dia Confortavel,"O Tênis de Caminhada Feminino é a escolha perfeita para mulheres que valorizam conforto, estilo e durabilidade durante suas caminhadas. Sua sola de borracha macia oferece amortecimento e suporte para tornar cada passo mais suave, enquanto o design com bico redondo garante espaço e conforto para os pés.Este tênis é equipado com cadarço, permitindo um ajuste personalizado e seguro, garantindo que ele permaneça firme durante suas atividades. Seja para caminhadas matinais, trilhas ou simplesmente para o dia a dia, este tênis é uma escolha versátil que combina funcionalidade e estilo. Sinta o conforto e a confiança a cada passo com este tênis de caminhada, que é incrivelmente macio e durável.Tabela de Medidas:n.38 26.0 cmn.39 26.5 cmn.40 27.0 cmn.41 28.0 cmn.42 28.5 cmn.43 29.5 cmEste produto apresenta as seguintes caracteristicas: Material Externo: Sintético - Material Interno: Têxtil - Solado: Borracha - Fechamento: Cadarço - Formato do Calçado: Redondo - Tipo de Salto: Sem Salto - Altura do Salto: 0cm - 5cm - Altura do Cano: Flat - Estilo: Casual - Ocasião: Dia a Dia - Marca: moreninha. Garantia total de 3 meses contra defeitos de fabricação. Observação: Em decorrência da configuração de cada monitor as cores das fotos podem ter uma leve variação","{""cor"":""Rosa"",""genero"":""Feminino"",""indicacao"":""Dia a Dia, Esporte, Treino"",""marca"":""Dia"",""modelo"":""Dia a Dia"",""tamanho"":""36""}",Rosa,Feminino,Dia,36,"Dia a Dia, Esporte, Treino",,,Dia a Dia,,,,,,,,,,Não informado,Feminino,moreninha,Não informado,"Treinos, Academia, Dia a Dia",Não informado,Sintético,Esportivo,Não informado,Caminhada,Não informado,2 Pares,"Confortável, Durável, Macio",Casual,Cadarço,2,"38, 39, 40, 41, 42, 43",Moreninha,36,Rosa,"[Têxtil, Borracha]",Cano Baixo,Feminino,2 Pares,Adulto
lojassh-shbrazilcom||203380-6-44,Tênis,Tênis Mormaii Urban Finta 203380-6," <p>=========================</p> <p>Esse modelo vem com cadarços pretos.</p> <p>==============================</p> <p>Descrição</p>  <p>O Tênis Mormaii Urban Finta é o mais novo lançamento da mormaii. o modelo super confortável, estiloso, leve e com boa durabilidade.</p> <p>A Mormaii abre cada vez mais espaço entre as grandes corporações, sem nunca perder sua essência ligada ao mar, aos esportes de ação.</p> <p>Nome: Tênis Mormaii Urban Finta Ref 203380 </p> <p>Gênero: Masculino</p> <p>Indicado para: Dia a Dia</p> <p>Material: Sintético</p> <p>Altura do Cano: Cano Baixo</p> <p>Fechamento: Cadarço</p> <p>Marca: Mormaii, .</p> <ul> <li> Nome: TENIS MORMAII URBAN FINTA REF 203380 </li> <li> Gênero: Masculino </li> <li> Departamento BS: Calçados </li> <li> Indicado para: Dia a Dia </li> </ul>","{""cor"":""Preto"",""genero"":""Masculino"",""marca"":""Mormaii"",""tamanho"":""44""}",Preto,Masculino,Mormaii,44,,,,,,,,,,,,,,Não informado,Masculino,Mormaii,Não informado,Dia a Dia,Não informado,Sintético,Urban Finta,Não informado,Tênis,Não informado,Não informado,"Confortável, estiloso, leve, boa durabilidade",Não informado,Cadarço,Não informado,Não informado,Mormaii,44,Preto,Material Sintético,Cano Baixo,Masculino,1 Par,Adulto
netshoes||EUZ-6672-034-37,Tênis,Slip On Skechers Go Walk Joy Sensational Day Feminino,"O Slip On Skechers Go Walk Joy Sensational Day garante estilo e praticidade, clássico que não sai de moda e nem dos pés de toda mulher moderna. O modelo combina com as mais diferentes peças, traz conforto e mantém a elegância.","{""cor"":""Vinho"",""genero"":""Feminino"",""marca"":""Skechers"",""tamanho"":""37""}",Vinho,Feminino,Skechers,37,,,,,,,,,,,,,,Não informado,Feminino,Skechers,Não informado,Não informado,Adulto,Não informado,Slip On,Não informado,Tênis,Não informado,Não informado,Conforto,Casual,Slip On,Não informado,Não informado,Skechers,37,Vinho,Têxtil,Cano Baixo,Feminino,1 Par,Adulto
pastoreatacadaodasfabricass||8629-85231,Tênis,Tênis Feminino Ramarim 2297223,"Um amor chamado tênis. Vai bem com produções casuais ou descoladas, simples ou sofisticadas, em qualquer ocasião. Definitivamente, não há nada mais versátil que um tênis como esse.","{""cor"":""Branco"",""genero"":""Feminino"",""marca"":""Ramarim"",""tamanho"":""37""}",Branco,Feminino,Ramarim,37,,,,,,,,,,,,,,Não informado,Feminino,Ramarim,Não informado,Não informado,Adulto,Não informado,2297223,Não informado,Tênis,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Ramarim,37,Branco,,,Feminino,1 Par,Adulto
courovestsport||1059690-1061259,Tênis,Kit Tênis Olympikus Corre 3 Unissex + 3 Pares de Meias,"Tênis Olympikus Corre 3 Unissex + 3 Pares de Meias<br><br>Com o desafio de evoluir o produto, o desenvolvimento do Corre 3 contou novamente com um time de especialistas e o apoio do Laboratório de Biomecânica da USP.<br><br>Detalhes do produto:<br>Solado: 8mm de drop<br>Cabedal: Desenvolvido com a tecnologia Oxitec 2.0 - Elastano e poliéster em sua estrutura<br>Fechamento: Cadarço<br>Palmilha: Palmilha plana em EVA com tecido poliéster.<br><br>Conteúdo do Kit: 01 Par de Tênis Olympikus + 03 Pares de Meias.","{""cor"":""Preto, Grafite"",""genero"":""Unissex"",""marca"":""Olympikus"",""tamanho"":""42""}","Preto, Grafite",Unissex,Olympikus,42,,,,,,,,,,,,,,Não informado,Unissex,Olympikus,Não informado,Não informado,Não informado,"Elastano, Poliéster, EVA",Corre 3,Não informado,Tênis,Não informado,3 Pares,Oxitec 20,Não informado,Cadarço,1 Par,Não informado,Olympikus,42,"[Preto, Grafite]","[Elastano, Poliéster, EVA]",,Unissex,1 Par,Adulto
dsskate2||27641,Tênis,Tênis Qix Infantil Combat Vulcanizado Preto Preto,"A QIX é uma marca renomada no cenário do skateboard, sendo reconhecida pela sua preocupação em oferecer produtos de alta qualidade e durabilidade para skatistas de todas as idades e níveis de habilidade. Com uma linha de produtos que inclui tênis, roupas e acessórios, a marca busca sempre inovar e se reinventar para atender às necessidades de um mercado em constante evolução.<br> <br> Qix Combat Infantil Vulcanizado: <br> <br>O tênis Combat infantil da Qix é um calçado esportivo de cano baixo, com cabedal em lona e reforço em suede na parte traseira, trazendo mais durabilidade e resistência. A palmilha em EVA proporciona conforto e absorção de impactos, enquanto o solado de borracha vulcanizada traz aderência e segurança na prática de esportes, como skate e patins. O design desse modelo é moderno e estiloso, com opções de cores que agradam o público infantil. É uma excelente opção para quem busca um produto de qualidade e confortável para o segmento esportivo.<br> <br>Características:<br> <br>Interno: Têxtil <br>Palmilha: Eva<br>Gênero: Unissex<br>Cabedal: Têxtil <br>Lingueta: Têxtil <br>Tecnologia do solado: Vulcanizado <br>Material do solado: Borracha<br> <br>Medidas da palmilha do tênis:<br> <br>Tamanho 27 - 17,6 cm.<br>Tamanho 28 - 18,5 cm.<br>Tamanho 29 - 19,5 cm.<br>Tamanho 30 - 20,0 cm.<br>Tamanho 31 - 27,0 cm.<br>Tamanho 32 - 21,5 cm.<br>Tamanho 33 - 22,0 cm.<br>","{""classificacao"":""Infantil"",""cor"":""Preto"",""genero"":""Unissex"",""marca"":""Qix"",""tamanho"":""33""}",Preto,Unissex,Qix,33,,,,,Infantil,,,,,,,,,Preto,Unissex,Qix,"27 - 176 cm, 28 - 185 cm, 29 - 195 cm, 30 - 200 cm, 31 - 270 cm, 32 - 215 cm, 33 - 220 cm",Skate,Infantil,"Lona, Suede, EVA, Borracha",Combat,Não informado,Tênis,Não informado,Não informado,"Cano baixo, Cabedal em lona, Reforço em suede, Palmilha em EVA, Solado de borracha vulcanizada",Esportivo,Não informado,Não informado,"27, 28, 29, 30, 31, 32, 33",Qix,33,Preto,"[Têxtil, Borracha]",,Unissex,1 Par,Infantil
zattini||G06-1021-266-42,Tênis,Tênis Aramis Knit Urban Masculino,"O Tênis Aramis Knit Urban Masculino é pensado para o homem moderno que busca por conforto e um estilo diferenciado. A palmilha leve fornece uma passada confortável, enquanto o cano baixo proporciona um ajuste macio ao redor do tornozelo. Adquira já esse tênis masculino!","{""cor"":""Grafite"",""genero"":""Masculino"",""marca"":""Dia"",""material"":""Têxtil"",""tamanho"":""42""}",Grafite,Masculino,Dia,42,,,Têxtil,,,,,,,,,,,Não informado,Masculino,Aramis,Não informado,Não informado,Adulto,Não informado,Knit Urban,Não informado,Tênis,Não informado,Não informado,"Conforto, Estilo",Não informado,Não informado,Não informado,Não informado,Aramis,42,Grafite,"[Têxtil, Borracha]",Cano Baixo,Masculino,1 Par,Adulto
fozstar||66313-66338,Tênis,Tênis Esportivo Actvitta Feminino 482010122623 - Rosa,"O Tênis Esportivo Actvitta Feminino 482010122623 vai te proporcionar muito conforto e estilo durante os treinos. Pode ser usado em diversas práticas esportivas como caminhadas, corridas e até mesmo passeios. É confeccionado em nylon para melhor respirabilidade, seu interior é têxtil e solado em EVA para garantir estabilidade e leveza ao caminhar. Aumente seu desempenho com Actvitta! <br><br>Características <strong>Material interno:</strong> TÊXTIL <br><strong>Material externo:</strong> NYLON <br><strong>Solado:</strong> EVA","{""cor"":""Rosa"",""genero"":""Feminino"",""indicacao"":""Corrida"",""marca"":""Activitta"",""tamanho"":""40""}",Rosa,Feminino,Activitta,40,Corrida,,,,,,,,,,,,,Rosa,Feminino,Actvitta,Não informado,Esportivo,Adulto,Nylon,482010122623,Não informado,Tênis,Não informado,Não informado,"Respirável, leve, confortável",Casual,Cadarço,Não informado,Não informado,Actvitta,40,"[Rosa, Coral]","[Nylon, EVA, Têxtil]",,Feminino,1 Par,Adulto
jcl||KEEPPRETO42,Tênis,Tênis Masculino JCL STORE Mesh Elástico,"A linha JCL STORE é o aliado certo para quem pratica atividades físicas ou irá iniciá-las. O seu material proporciona um ajuste confortável e adequado aos seus pés. <br> <br>JCL STORE foi projetado para oferecer elasticidade, ajuste Confortável e redução de impactos durante a caminhada, corrida ou exercícios.O seu Nylon Tecnológico, é respirável, adequado para uma melhor ventilação e aumento de fluxo de ar ao redor dos pés. E além disso, é super leve e confortável.<br> <br>Características: <br>Material Externo: Mesh Nylon Respirável Elástico;<br>Material Interno: Têxtil Acolchoado;<br>Peso: Leve;<br>Palmilha: Eva Removível Forrada;<br>Perfil: Leveza e Amortecimento;<br>Tipo de Amarração: Cadarço;<br>Pisada: Neutra;<br>Indicado Para:Caminhada, Running, Corrida, Academia, Dia-a-dia.<br> <br>Limpeza e Conservação:-Limpe com escova de cerdas macias, água e neutro;-Para evitar odores, deixe em local seco e arejado por 12 horas;- Deixe secar à sombra;","{""genero"":""Masculino"",""indicacao"":""Academia"",""tamanho"":""42""}",,Masculino,,42,Academia,,,,,,,,,,,,,Não informado,Masculino,JCL STORE,Não informado,Caminhada Running Corrida Academia Dia-a-dia,Não informado,Mesh Nylon Respirável Elástico,Mesh Elástico,Não informado,Tênis,Não informado,Não informado,Material Externo Mesh Nylon Respirável ElásticobrMaterial Interno Têxtil AcolchoadobrPeso LevebrPalmilha Eva Removível ForradabrPerfil Leveza e AmortecimentobrTipo de Amarração CadarçobrPisada Neutra,Não informado,Cadarço,Não informado,Não informado,JCL STORE,42,Preto,"[Nylon, EVA, Têxtil]",,Masculino,1 Par,Adulto
calcadosmartins||f39edc6828f611eeab844201ac18502e,Tênis,Tênis infantil com glitter feminino brilho sapato de menina,"Atenção pais e responsáveis!Apresentamos o tênis slip on Mademoiselle, perfeito para as pequenas fashionistas que adoram um brilho extra em seus looks! Com seu material sintético brilhante e cores vibrantes, este tênis é a escolha ideal para deixar sua filha ainda mais estilosa e confortável.Interessado? Então continue lendo!Interesse:Nossos tênis são fabricados com materiais de alta qualidade, o que garante um produto resistente e resistente para o dia a dia das crianças. A sola micro expandida é antiderrapante, o que proporciona segurança e estabilidade ao caminhar. Além disso, a palmilha em EVA macio de 4mm garante conforto e maciez aos pés.Desejo:E não é só isso! As cores disponíveis - preto, rose, prata e ouro - são perfeitas para combinar com diversas peças de roupa e criar looks incríveis. Sua filha vai se sentir uma verdadeira princesa com o brilho dos nossos tênis, e você pode ter a certeza de que ela estará sempre bem calçada.Ação:Não perca mais tempo! Garanta agora mesmo o tênis slip on Mademoiselle para sua filha. Disponível na numeração do 20 ao 33, este tênis é leve, casual e confortável, perfeito para acompanhar a rotina das crianças. Adquira já o seu e surpreenda a sua princesinha com o brilho e o conforto que ela merece!--------------------------------------------------------------------------------Especificações:Material: Sintético BrilhanteSola: Micro expandido leve e antiderrapantePalmilha: macia--------------------------------------------------------------------------------Medidas Aproximadas:Tamanho - Centímetros Infantil20 --------------------13,5 cm21 --------------------14,0 cm22 --------------------14,5 cm23 --------------------15,0 cm24 --------------------15,5cm25 --------------------16,5 cm26 -------------------17,0 cm27 -------------------18,0cmTamanho - Centímetros Menina Moça28 ------------------- 20 cm29 ------------------- 20,5 cm30 ------------------- 21 cm31 ------------------- 21,5 cm32 ------------------- 22 cm33 ------------------- 22,5 cmAltura média da Sola Infantil: 1,5cmAltura média da Sola Menina Moça: 2cm","{""cor"":""Prata"",""genero"":""Feminino"",""idade"":""Infantil"",""material"":""Couro, Sintético"",""modelo"":""Brilho"",""tamanho"":""21"",""tema"":""Glitter""}",Prata,Feminino,,21,,Infantil,"Couro, Sintético",Brilho,,,Glitter,,,,,,,"preto, rose, prata, ouro",feminino,Não informado,20 ao 33,Não informado,infantil,sintético,slip on,Não informado,tênis,Não informado,Não informado,"brilhante, antiderrapante, confortável, casual",Não informado,Não informado,Não informado,20 ao 33,Mademoiselle,21,Prata Brilhante,"[Couro, Sintético]",,Feminino,1 Par,Infantil
pastoreatacadaodasfabricass||15428-164764,Tênis,Tênis Infantil Feminino Molekinha 2728.103,"O Tênis Infantil Feminino Molekinha é a escolha perfeita para as pequenas fashionistas que desejam conforto e estilo em um único calçado. Fabricado com materiais de alta qualidade, este tênis oferece durabilidade e resistência. O fechamento em tira de contato, torna o calçar e descalçar uma tarefa simples e rápida. Além disso, a palmilha macia e a sola antiderrapante proporcionam conforto e segurança a cada passo.","{""genero"":""Feminino"",""marca"":""Molekinha"",""tamanho"":""18""}",,Feminino,Molekinha,18,,,,,,,,,,,,,,Não informado,Feminino,Molekinha,Não informado,Não informado,Infantil,Não informado,2728103,Não informado,Tênis,Não informado,Não informado,"Fechamento em tira de contato, palmilha macia, sola antiderrapante",Não informado,Tira,Não informado,Não informado,Molekinha,18,Preto,,,Feminino,1 Par,Infantil
sephoracalcados||2813-30319,Tênis,Tênis Feminino Moleca Com Cristais 5605-462,"Tênis Feminino Moleca Com Cristais 5605-462=======================================================================Marca: Moleca<br>Modelo: Tênis<br>Gênero: Feminino<br>Temporada de lançamento: Primavera-Verão<br>=======================================================================Garantia de fábrica 30 dias<br>=======================================================================<br>Clique no botão ""Comprar "" para garantir Tênis Feminino Moleca Com Cristais 5605-462 pelo melhor preço!","{""cor"":""Branco"",""genero"":""Feminino"",""marca"":""Moleca"",""tamanho"":""39""}",Branco,Feminino,Moleca,39,,,,,,,,,,,,,,Não informado,Feminino,Moleca,Não informado,Não informado,Não informado,Não informado,Tênis,Não informado,Não informado,Não informado,Não informado,Com Cristais,Não informado,Não informado,Não informado,Não informado,Moleca,39,Branco,,,Feminino,1 Par,Adulto
lauricalcados||vtrack30feminino13,Tênis,Tênis Fila V.Track 3.0 Feminino,"O Tênis V.Track 3.0 é a versão renovada de um modelo clássico da FILA. Autêntico e despojado, esse modelo traz o melhor do visual esportivo para o lifestyle e é a companhia perfeita para quem gosta de se aventurar pela cidade. Modelo slip on, cabedal (parte superior do tênis) confeccionado em Engineered Mesh com texturas variadas, que proporciona maior respirabilidade do pé, e o clássico logo Fila Letter bordado na lateral. Acolchoado interno com bastante espuma e volume para maior conforto, os puxadores no calcanhar e na lingueta oferecem muito mais praticidade no calce. A amarração possui flag estilizada com cabos passadores e fita, além de cordão com regulador, permitindo um ótimo ajuste no pé. A palmilha e a sola robusta em EVA garantem máxima maciez a cada pisada.<br> <br> Categoria<br> <br> Lifestyle<br> <br> Gênero<br> <br> Feminino<br> <br> Detalhes do produto<br> <br> CABEDAL: 85% - TEXTIL 15% - SINTETICO PALMILHA: 90% - EVA 10% - TEXTIL FORRO: 100% - TEXTIL SOLA: 100% - EVA","{""cor"":""Prata"",""genero"":""Feminino"",""marca"":""Fila"",""tamanho"":""34""}",Prata,Feminino,Fila,34,,,,,,,,,,,,,,Não informado,Feminino,Fila,Não informado,Não informado,Não informado,Sintético,VTrack 30,Não informado,Tênis,Não informado,Não informado,"Slip on, Cabedal em Engineered Mesh, Logo Fila Letter bordado, Acolchoado interno, Puxadores no calcanhar e na lingueta, Amarração com flag estilizada, Cordão com regulador, Palmilha em EVA, Sola em EVA",Não informado,Cadarço,Não informado,Não informado,Fila,34,Prata,"[Têxtil, EVA]",,Feminino,1 Par,Adulto
