Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,AI-PAVE-BR,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Atributos Multimidia,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
lojaacheipneus||31660k4,Pneu,Kit 4 Pneus 265/50R20 107V Hankook Dynapro HP2 RA33,"<p>Saber ler a medida do pneu é fundamental na hora da compra. Todo pneu tem uma medida específica. No exemplo mostramos como a medida 265/50 R20 pode ser encontrada no seu pneu, e também o seu significado:</p><p><strong>265</strong> – Largura do pneu em milímetros. Neste caso, este pneu tem a largura de 265 mm, ou 26,50 centímetros e meio.</p><p><strong>50</strong> – Perfil. Ele é o percentual da largura do pneu. Neste exemplo, a medida 50 representa 50% da largura do pneu.</p><p><strong>R</strong> – Tipo de construção do pneu. Neste caso, o ""R"" significa radial.</p><p><strong>20</strong> – Diâmetro interno do pneu em polegadas (= diâmetro do aro). Neste exemplo, são 20 polegadas, que convertendo significa 50,80 cm.</p><p>Qual o melhor pneu 265/50 R20</p><p>Ao escolher um pneu 265/50 R20, é importante considerar diversos fatores, como o tipo de terreno em que o veículo será utilizado, o estilo de condução do motorista e a qualidade do pneu. É essencial optar por pneus de alta qualidade e que atendam aos requisitos de segurança e durabilidade.</p><p>Nós da Achei Pneus, comercializamos pneus das principais marcas do mercado, todos homologados pelo Inmetro, que avalia a qualidade dos produtos. Essa certificação é fundamental para garantir a segurança dos passageiros e do veículo, pois indica que o pneu foi testado e atende aos padrões exigidos pelo órgão regulador.</p><p><br></p><p><strong>Pneu 265/50R20 107V Hankook Dynapro HP2 RA33</strong></p><p>Esse é um modelo de pneu para SUVs de luxo e outros carros de porte similar, como picapes. Desenvolvido com tecnologia de última linha da Hankook para oferecer um desempenho acima da média e que seja coerente com a faixa de preço da linha.</p><p>Os pneus 265/50 R20 Dynapro HP2 RA33 possuem sulcos longitudinais espalhados pelo quadro que compõe um eficiente sistema de escoamento de água, melhorando a aderência, frenagem e desempenho como um todo em piso molhado. Esses pneus são resistentes à aquaplanagem e, além dos sulcos, também contam com ranhuras inclinadas nos ombros em direção radial, que melhoram o manuseio em condições úmidas, diminuindo a chance de acidentes ou surpresas desagradáveis por conta de água na pista.</p><p>Existe uma série de funcionalidades, tecnologias e características que fazem o 265/50 R20 Dynapro HP2 RA33 um pneu completo não apenas quando se trata de desempenho em pista molhada, mas também em superfícies secas. Seu corpo repleto de ranhuras ajuda a reduzir o ruído causado pelo rolamento na estrada, tornando a experiência de dirigir com esses pneus muito mais confortável e agradável. A banda de rodagem central é composta por blocos rígidos, permitindo uma direção estável, balanceada e precisa. </p><p>O alto desempenho e uma performance acima da média são as marcas do 265/50 R20 Dynapro HP2 RA33, entregando qualidade a nível de um produto Premium para o usuário. Sofisticado, eficiente e seguro, este pneu é perfeito para ser utilizado em ambiente urbano como cidades ou até mesmo rodovias, trazendo uma experiência segura e agradável ao usuário. </p><p><br></p><p><strong>AQUAPLANAGEM</strong></p><p>O design do pneu conta com sulcos e ranhuras radiais que trabalham em sincronia para que exista um sistema de escoamento de água eficiente no pneu, impedindo que a água atrapalhe muito o desempenho em pistas molhadas ou durante a chuva. Um produto seguro com tecnologia Hankook para prevenir acidentes por causa de água na superfície.</p><p><br></p><p><br></p><p><strong>RUÍDO</strong></p><p>As ranhuras no design do pneu ajudam a amenizar o ruído causado pelo rolamento e o contato com a superfície. Ao eliminar esse barulho, a experiência de dirigir se torna muito mais tranquila e agradável, melhorando substancialmente o conforto ao dirigir com esses pneus. A redução de ruído também ajuda a diminuir e acabar com a poluição sonora no trânsito.</p><p><br></p><p><br></p><p><strong>ESTABILIDADE</strong></p><p>A banda de rodagem central torna este um pneu bastante estável e balanceado, mantendo o veículo preciso mesmo em curvas fechadas e outras manobras mais rápidas e bruscas. O pneu sempre devidamente tracionado mantém o veículo em segurança e em rumo correto, sem perder controle de forma repentina ou inesperada.</p>",,,,,,,,,,,,,,,,,,Hankook,20,50,265,4,Radial,Não informado,Não informado,Não informado,Não informado,SUVs de luxo e outros carros de porte similar como picapes,Não informado,Não informado,Não informado,Não informado,26550R20,Hankook,"20""",50,265,4 Pneus,Passeio,
lojaacheipneus||1005651-1005655,Pneu,Pneu 255/55R20 Goodyear Wrangler Territory HT 110V,<p>Pneu 255/55R20 Goodyear Wrangler Territory HT 110V</p>,,,,,,,,,,,,,,,,,,Goodyear,20,55,255,Não informado,Pneu,Não informado,Não informado,HT,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,255/55R20,Goodyear,"20""",55,255,1 Pneu,,
tudodeferramentas||10123105965,Pneu,Pneu P/ Quadriciclo 18X8.5-8 RX Tires,"<br>Utilização: Carro de Golf, Trator Cortador de Grama, Carreta Maríma, Quadriciclos, Mini Buggy e Kart Cross<br>Peso: 4,900 Kg<br>Carga Max: 103 Kg<br>Lonas: 4<br>Câmara: Não<br>Pressão Máxima (psi): 24<br>Velocidade Máxima: 55 Km/h<br>Uso para fora da Estrada (NÃO RECOMENDADA A UTILIZAÇÃO EM ASFALTO).<br>","{""marca"":""RX""}",RX,,,,,,,,,,,,,,,,RX Tires,8,85,18,Não informado,Pneu,Não informado,Não informado,Não informado,Não informado,Quadriciclo,Não informado,4900 Kg,Não informado,Não informado,18X85-8,,,,,,,
maniavirtual||9038131-01,Pneu,Pneu bfgoodrich aro 18 trail-terrain t/a 235/55r18 104h xl,"Descrição:<br><br>Os pneus BFGoodrich Trail Terrain possuem design otimizado da banda de rodagem e ranhuras em 3D profundas, o que permite o desgaste uniforme da banda de rodagem e garante maior durabilidade e estabilidade. Além da carcaça mais robusta, maior reforço no ombro e lateral do pneu proporciona maior resistência a cortes e agressões. Melhor tração em rodovias e, também estradas levemente não pavimentadas sem comprometer o nível de ruído.<br><br><br><br>Ficha Técnica:<br><br>Marca: BFGoodrich <br><br>Modelo: TRAIL-TERRAIN T/A<br><br>Largura do Pneu: 235<br><br>Perfil: 55<br><br>Aro: 18<br><br>Diâmetro total: 715,700 <br><br>Índice de carga: 104 (900 Kg)<br><br>Índice de velocidade: H (210 Km/h)<br><br>Peso: 13.599 Kg<br><br>Estrutura: Pneu Radial<br><br>Extra Load: SIM<br><br>Protetor de bordas: NÃO<br><br>Sidewall: BSW LETRAS PRETAS<br><br>Tipo de terreno: AT<br><br>Desenho: Simétrico<br><br>Registro Inmetro: I003259/2012<br><br>Garantida do fabricante: 5 anos contra defeito de fabricação<br><br>Quantidade de Pneus: 1<br><br><br><br>Observação: <br><br>Imagem meramente ilustrativa. As medidas do pneu na imagem podem aparecer diferente, uma vez que os fornecedores compartilham apenas uma foto padrão do modelo para todas as medidas. Por favor, considerar as medidas descritas no título e na ficha do produto.<br><br><br><br><br><br>Roda não inclusa<br><br>Imagem meramente ilustrativa.",,,,,,,,,,,,,,,,,,BFGoodrich,18,55,235,1,Radial,235,1,AT,Não informado,Não informado,XL,13599,Não informado,55,235/55R18,BFGoodrich,"18""",55,235,1 Pneu,,
webpneus||33768-4,Pneu,Kit 4 Pneus Delinte Aro 18 225/50R18 DH6 Run Flat 95W,"<p>Descrição: O pneu DH6 oferece os seguintes recursos: -Oferece maior resistência -Segurança mesmo em situações extremas (furos, solavancos) -Seguro para realizar a manutenção e preservar a integridade da roda Sobre a Delinte Com fábrica localizada na Ásia e vendas em mais de 100 países, com grande participação em mercados exigentes como o Americano, Europeu e o Brasileiro a DELINTE PNEUS tem capacidade de produção projetada para 16,25 milhões de peças ano. Paixão pela excelência. Mantemos o foco não só na produção mas principalmente na qualidade dos seus produtos, investindo em tecnologia e equipamentos de última geração supervisionados por técnicos Europeus com mais de 80 anos de experiência.</p>  <p><br>Classificação do produto</p> <p><br>Fabricante: Delinte</p> <p>Modelo: DH6</p> <p>Medida: 225/50R18</p> <p>Largura: 225mm</p> <p>Perfil: 50% da largura</p> <p>Aro: 18 polegadas</p> <p>Índice de carga: 95 - 690kg</p> <p>Índice de velocidade: W - 270km/h</p> <p>Run Flat: Sim</p> <p>Tipo de terreno: HT</p> <p>Extra Load: Nao</p> <p>Tipo de construção: Radial</p> <p>Inmetro: Sim</p> <p>Referência: 33768</p> <p>Categoria: SUV</p> <p>Garantia: 5 anos</p> ",,,,,,,,,,,,,,,,,,Delinte,18,50,225,4,Run Flat,225,Não informado,HT,Não informado,Não informado,Não informado,Não informado,Não informado,50,22550R18,Delinte,"18""",50,225,4 Pneus,Passeio,
oliststore||MGLGZJSVUQ513VB2,Pneu,Par Pneu Cbx200 Strada 100/90-18 Tm10 + 275-18 Dm07 + Camara,"Par pneu cbx200 strada 100/90-18 tm10 + 275-18 dm07 + camara Escolha sua moto: ybr Pneu com garantia Par pneu cbx200 strada 100/90-18 tm10 + 2.75-18 dm07 sport + camara A empresa conta atualmente com modernas instalações que cumprem com todos os requisitos para uma produção de qualidade. Contamos com profissionais altamente capacitados e de larga experiência. Nosso grande diferencial é a qualidade dos nossos produtos, o que é comprovado pelas certificações de iso 9001/14001 e inmetro. Seguimos um alto padrão de qualidade, onde processos, sistemas e produtos são submetidos aos mais rígidos controles. As evoluções constantes de nossos produtos são resultadas de um know-how com mais de 20 anos. E essa experiência f de nós hoje uma empresa sólida e responsável. Nossos produtos são produzidos com borracha vipal. Garantia de 1 ano ou 20.000km o que ocorrer primeiro. Postamos em até 24h. Características: Posição: dianteiro e traseiro Tipo de montagem: com câmara Tipo de terreno: intermediário Origem: brasil Tipo de unidade: unidade Quantidade de pneus: 2",,,,,,,,,,,,,,,,,,Não informado,18,100,90,2,com câmara,Não informado,2,intermediário,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,275-18,Roadwell,,,,,,
pneustore||9020544,Pneu,Pneu Linglong Aro 17.5 KTD303 215/75R17.5 135/133J TL 16 Lonas,"Projetado para vans e caminhões de porte pequeno que rodam em rodovias e estradas não-pavimentadas, o KTD303 é um modelo ideal para quem está procurando um pneu para tração e resistente a todo tipo de terreno. Robusto e com alta durabilidade, é composto por 16 lonas.&gt;Sobre a marca LinglongFundado em 1975 na China, a Linglong, patrocinadora oficial da Juventus de Turim, é a segunda maior fábrica de pneus dogigante asiático e está entre as 15 marcas de pneus mais reconhecidas do mundo. Seu portfólio inclui uma ampla gama de pneus radiais, com uma capacidade de produção anual de mais de 40 milhões de unidades. A maior pista de testes da China, inagurada em abril de 2017, pertence à grande companhia.",,,,,,,,,,,,,,,,,,Linglong,175,75,215,1,TL,Não informado,Não informado,Não informado,Não informado,Vans e caminhões de porte pequeno,16 Lonas,Não informado,Não informado,Não informado,21575R175,LingLong,"17""",75,215,1 Pneu,Utilitário,
lojaacheipneus||28969K4,Pneu,Kit 4 Pneus 235/75R15 Firestone Destination HT 109T,"<p>Saber ler a medida do pneu é fundamental na hora da compra. Todo pneu tem uma medida específica. No exemplo mostramos como a medida 235/75 R15 pode ser encontrada no seu pneu, e também o seu significado:</p><p><strong>235</strong> – Largura do pneu em milímetros. Neste caso, este pneu tem a largura de 235 mm, ou 23,50 centímetros e meio.</p><p><strong>75</strong> – Perfil. Ele é o percentual da largura do pneu. Neste exemplo, a medida 75 representa 75% da largura do pneu.</p><p><strong>R</strong> – Tipo de construção do pneu. Neste caso, o ""R"" significa radial.</p><p><strong>15</strong> – Diâmetro interno do pneu em polegadas (= diâmetro do aro). Neste exemplo, são 15 polegadas, que convertendo significa 38,10 cm.</p><p><br></p><p><strong>Qual o melhor pneu 235/75 R15</strong></p><p>Ao escolher um pneu 235/75 R15, é importante considerar diversos fatores, como o tipo de terreno em que o veículo será utilizado, o estilo de condução do motorista e a qualidade do pneu. É essencial optar por pneus de alta qualidade e que atendam aos requisitos de segurança e durabilidade.</p><p>Nós da Achei Pneus, comercializamos pneus das principais marcas do mercado, todos homologados pelo Inmetro, que avalia a qualidade dos produtos. Essa certificação é fundamental para garantir a segurança dos passageiros e do veículo, pois indica que o pneu foi testado e atende aos padrões exigidos pelo órgão regulador.</p><p><br></p><p><strong>Pneu 235/75R15 Firestone Destination HT 109T</strong></p><p>Esse é um pneu desenvolvido para veículos SUV, picapes e outros de porte similar. Com o objetivo de oferecer melhor performance na cidade, estrada e outras vias pavimentadas, o 235/75 R15 Destination HT proporciona conforto junto de uma direção estável, prazerosa e com excelente tração. </p><p>As ranhuras na superfície do pneu são um sistema de escoamento de água eficiente, que ajuda a manter o pneu em contato com a superfície, melhorando sua aderência em pistas molhadas ou sob chuva, promovendo assim uma direção mais segura e confiável. Além disso, também tem os ombros da banda de rodagem largos, para fornecer mais estabilidade e tração durante a direção. </p><p>O 235/75 R15 Destination HT é um pneu excelente para SUVs e picapes que pretendem rodar majoritariamente na estrada ou na cidade, embora também desempenhe de maneira satisfatória em estradas de terra não muito acidentadas. Excelente performance mesmo no piso molhado e uma direção segura, confortável e silenciosa. É um pneu ideal para quem busca um dia-a-dia prazeroso e com segurança. </p><p><br></p><p><strong>RUÍDO</strong></p><p>Por conta da sua banda de rodagem especial com detalhamento tridimensional, a direção do Destination HT é mais leve e menos resistente ao rolamento, propondo um trajeto menos ruidoso e mais confortável.</p><p><br></p><p><strong>AQUAPLANAGEM</strong></p><p>As ranhuras no corpo do pneu servem como um sistema de escoamento de água eficiente, capaz de impedir que haja acúmulo de água no pneu em contato com a superfície, fazendo com que continue tracionado e eficiente mesmo em pistas molhadas.</p><p><br></p><p><strong>Sobre a Firestone</strong></p><p>A Firestone é a marca da <strong>Bridgestone</strong>, maior fabricante de pneus do mundo. A Firestone foi comprada pela empresa japonesa em 1988 e, na época, era a segunda maior dos Estados Unidos. Atualmente, a Bridgestone tem com suas maiores concorrentes a Goodyear, dos EUA, e a francesa Michelin.</p><p>A união da Firestone com a Bridgestone ocorreu em uma transação envolvendo US$ 2,6 bilhões. Um ano depois, surgia a Bridgestone Americas Holding, que incorpora as operações da Bridgestone do Brasil nas Américas.</p><p>Durante a Segunda Guerra Mundial, a Firestone, além de pneus, produzia asas de avião, esteiras para tanques, caminhões e tanques de oxigênio.</p><p>Atualmente, a Firestone é a fornecedora de pneus exclusiva da Fórmula Indy.</p><p><br></p><p>Garantia do Pneu</p><p>Todos os pneus comercializados pela Achei Pneus possuem garantia coberta de 5 anos contra defeitos de fabricação. A partir da data da compra.</p><p><br></p><p>Atenção!</p><p>Para a ativação da garantia, é necessário a realização de um laudo técnico especializado com o intuito de averiguar as condições de uso do produto.</p>",,,,,,,,,,,,,,,,,,Firestone,15,75,235,4,Destination HT,Não informado,Não informado,Não informado,Não informado,"SUV, Picape",Não informado,Não informado,Não informado,Não informado,235/75R15,Firestone,"15""",75,235,4 Pneus,Passeio,
webpneus||34354,Pneu,Pneu Aplus Aro 16 235/60R16 A609 100H,"<p>Os modelos A609 são pneus de verão recomendados a carros que suportam a medida 185/65 R15. Como o nome já diz, pneus de verão oferecem performance extrema em meses de verão, graças a duas características: O desenho do pneu e o que compos a sua construção. A banda de rodagem desses pneus é caracterizada por sulcos especiais que servem para diminuir o risco de aquaplanagem ou deslizamento do pneu em superfícies molhadas.Sobre a AplusOs pneus Aplus possuem tecnologia de ponta, aliando qualidade e custo. Possui certificado INMETRO e toda linha tem 5 anos de garantia Aptany. Pneu APTANY, a marca muito conhecida dos Estados Unidos. Ao longo de 25 anos de preparação, esta marca, com as suas empresas internacionais tem suas raízes na China, Europa e América do Norte. </p><p><br>Classificação do produto</p><p><br>Fabricante: Aplus</p><p>Modelo: A609</p><p>Medida: 235/60R16</p><p>Largura: 235mm</p><p>Perfil: 60% da largura</p><p>Aro: 16 polegadas</p><p>Índice de carga: 100 - 800kg</p><p>Índice de velocidade: H - 210km/h</p><p>Run Flat: Nao</p><p>Tipo de terreno: HT</p><p>Extra Load: Nao</p><p>Tipo de construção: Radial</p><p>Inmetro: Sim</p><p>Referência: 34354</p><p>Categoria: Passeio</p><p>Garantia: 5 anos</p>",,,,,,,,,,,,,,,,,,Aplus,16,60,235,Não informado,Verão,235mm,Não informado,HT,Não informado,Carros,Não informado,Não informado,16,60,23560R16,Aplus,"16""",60,235,1 Pneu,Passeio,
twintire||N678458-4,Pneu,Kit 4 Pneus Compasal Aro 18 225/50R18 Blazer UHP II 99W XL,"<p>Pneu projetado para proporcionar estabilidade em altas velocidades tanto em piso seco quanto em piso molhado o modelo Blazer UHP traz ótimo conforto, baixo nível de ruído, excelente dirigibilidade e sulcos são ótimos contra aquaplanagem.</p>  <p><br>Classificação do produto</p> <p><br>Fabricante: Compasal</p> <p>Modelo: Blazer UHP II</p> <p>Medida: 225/50R18</p> <p>Largura: 225mm</p> <p>Perfil: 50% da largura</p> <p>Aro: 18 polegadas</p> <p>Índice de carga: 99 - 775kg</p> <p>Índice de velocidade: W - 270km/h</p> <p>Run Flat: Nao</p> <p>Tipo de terreno: HT</p> <p>Treadwear: 280</p> <p>Aderência: AA</p> <p>Temperatura: A</p> <p>Resistencia ao rolamento: E</p> <p>Frenagem no molhado: C</p> <p>Ruído externo: 72</p> <p>Extra Load: Sim</p> <p>Tipo de construção: Radial</p> <p>Inmetro: Sim</p> <p>UTQG: 280AAA</p> <p>Código universal(EAN/GTIN): 6972508648166</p> <p>Referência: N678458</p> <p>Categoria: Pick-up</p> <p>Garantia: 5 anos</p> ",,,,,,,,,,,,,,,,,,Compasal,18,50,225,4,Pneu,225,Não informado,HT,Não informado,Não informado,XL,Não informado,Não informado,50,225/50R18,Compasal,"18""",50,225,4 Pneus,Passeio,
olistplus||OPM0EJLRNLUWZREU,Pneu,Pneu Aro 16 205/60 R16 92V Sunwide Rs-One,"Sunwide RS-One é o pneu da Sunwide que se destaca por ter um composto de borracha que garante um desgaste regular aumentando a vida útil do seu pneu.O desenho da banda de rodagem do pneu Sunwide RS-One tem um comportamento muito estável em pisos secos e em dias de chuva.Do projeto à fabricação, todos os pneus Sunwide são controlados por profissionais técnicos e equipamentos de ponta. A Sunwide oferece pneus com excelente relação custo benefício e atendendo perfeitamente às expectativas dos motoristas em termos de segurança, conforto e manuseio. A Sunwide representa uma boa alternativa às marcas premium e de qualidade para uso na estrada, a um preço atraente.Conteúdo da embalagem:- 01 Pneu- Marca: Sunwide- Modelo: RS-One- Medidas: 205/60 R16 92V- Diâmetro do aro: 16- Índice de carga: 92 (630 kg)- Índice de velocidade: V (240 km/h)- Largura do pneu: 205mm- Perfil do pneu: 60%- INMETRO: 04P-0694.01-13Garantia de 5 anos, reembolsada proporcionalmente ao usoImportante: recomendamos que a instalação seja feita por profissional qualificado. A garantia não cobre danos por mau uso ou instalação incorreta.","{""altura_do_pneu"":""60"",""largura_do_pneu"":""205"",""marca"":""205"",""quantidade_de_pecas"":""1 Pneu"",""tipo"":""Radial""}",205,,60,205,1 Pneu,Radial,,,,,,,,,,,Sunwide,16,60,205,1,Não informado,205,1,Não informado,Não informado,Não informado,Não informado,Não informado,R16,60,20560 R16,Sunwide,"16""",60,205,1 Pneu,Passeio,
