Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Atributos AI-PAVE-BR,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Atributos Multimídia,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
importline||GZN11740x1x1,Freezer,Freezer 145l Midea Horizontal 01 Tampa - Mdrc207sla011,FREEZER 145L MIDEA HORIZONTAL 01 TAMPACARACTERÍSTICASCapacidade Líquida de Armazenamento (L): 145Fluido Refrigerante: R600-APainel: MecânicoCor Interna: PrataMaterial Interno: AlumínioMaterial Externo: Aço GalvanizadoNúmero de Portas: 1Cesto de Armazenagem: Sim (1)Espátula de Gelo: Sim (1)Puxador: SimDreno: FrontalRodízios: 2 Rodízios Somente na Base do CompressorLed Indicador de Funcionamento: SimSuporte do Cabo de Alimentação: SimTemperatura de Operação do Freezer (°C): -24 a -18Temperatura de Operação do Refrigerador (°C): 0 a 10Temperatura de Operação do Conservador (°C): -18 a -12ESPECIFICAÇÕES TÉCNICASEficiência Energética&gt; A++Potência Nominal (W) 120 Cor: BRANCO - Voltagem: 110 VOLTS...,"{""cor"":""Branco"",""marca"":""Midea"",""voltagem"":""127 V""}",,Midea,Branco,127 V,,,,,145L,Midea,BRANCO,110 VOLTS,Horizontal,1 Tampa,1,Não informado,Midea,145L,Branco,110V,Horizontal,1 Porta,
carmelimports2||NF40SBB001-CP3,Freezer,Freezer Horizontal 399 Litros Expositor NF40S Refrigerador Metalfrio Branco 110 V,"<p>NF40S Expositor Horizontal - 399 Litros<br><br>Alto desempenho, baixo consumo de energia e design moderno, conserva seu produto na temperatura ideal para consumo.<br><br>Desempenho Profissional:<br><br>Novo sistema de refrigeração garante mais eficiência energética e alta capacidade de conservação para manter sorvetes e alimentos congelados na temperatura ideal de consumo.<br><br>Design e Beleza:<br><br>A linha Nextgen Supra possui conjunto de tampas com design elegante e molduras em plástico ABS com linhas harmônicas e modernas. Os puxadores são ergonômicos para facilitar o encaixe das mãos e a abertura das tampas.<br><br>Excelente Exposição Para Sorvetes e Congelados:<br><br>A nova altura do gabinete proporciona perfeita visualização e acesso aos produtos. O interior em aço pré-pintado branco, além de ser uma proteção extra contra corrosão, destaca as cores dos produtos no interior de seu NF40 Supra.<br><br>Características<br><br>Desempenho profissional<br>Gabinete em aço pré pintado<br>Gabinete inteligente<br>Gás ecológico<br>Menor consumo de energia<br>Nova parede de isolação<br>Puxador ergonômico<br>Rodizio reforçado<br><br>Informações técnicas<br><br>Marca: Metalfrio<br>Modelo: Nf40s<br>Tensão: 110v ou 220v (não é bivolt)<br>Capacidade bruta: 399 litros<br>Capacidade líquida: 318 litros<br>Consumo mensal: 80 kwh/mês<br>Faixa de temperatura: -18C / -22C<br>Quantidade de tampas: 2<br>Peso líquido: 77 Kg<br>Peso bruto: 85 Kg<br><br>Medidas externas:<br>Largura (frente): 141,5 cm<br>Altura: 84 cm<br>Comprimento (lateral): 68,1 cm<br><br>Medidas internas:<br>Largura (frente): 125 cm<br>Altura: 64 cm<br>Comprimento (lateral): 51,5 cm<br><br>*Não acompanha cesto</p>","{""marca"":""Metalfrio"",""voltagem"":""127 V""}",,Metalfrio,,127 V,,,,,318 litros,Metalfrio,Branco,110 V,Horizontal,Não informado,2,Não informado,Metalfrio,318L,Branco,110V,Horizontal,2 Portas,
lojasminatel||11716,Freezer,Freezer Vertical Consul 246 L - Branco 110V,"<p><span>Cor: Branco<br><br>Dimensões<br><br>Profundidade: 69,1 cm<br>Largura: 61,6 cm<br>Altura: 170 cm<br>Altura com Embalagem: 172.5 cm<br>Largura com Embalagem: 63.7 cm<br>Profundidade com Embalagem: 71 cm<br>Consumo aproximado de energia: 46,0 KWh/mês<br>Classificação energética: C<br>Peso: líquido<br>Peso: 58 kg<br>Peso com Embalagem: 60 kg<br><br>Características<br><br>Congelamento rápido: Sim<br>Compartimento de congelamento rápido: Sim<br>Função: Freezer<br>Não contém CFCSim<br>Tipo de degelo: Manual<br>Tipo de freezer: Vertical<br>Dreno de gelo: Sim<br>Painel de controle: Sim - frontal externo<br>Voltagem - 110V<br><br>Itens<br><br>Porta reversível: Sim<br>Cestos deslizantes e removíveis: 5<br>Pés: Sim<br>Portas: 1<br>Prateleiras: 1<br>Rodízios para transporte: Sim<br>Gavetão: 1<br><br>Capacidade<br><br>Armazenamento líquido: 246 l<br>Bruta: 296 l</span></p>","{""capacidade_liquida_de_armazenamento"":""246 L"",""cor"":""Branco"",""marca"":""Consul"",""tipo"":""Vertical"",""voltagem"":""127 V""}",246 L,Consul,Branco,127 V,Vertical,,,,246 L,Consul,Branco,110V,Vertical,1,1,Manual,Consul,246L,Branco,110V,Vertical,1 Porta,Manual
dufrio||100222986,Freezer,Freezer Vertical Uma Porta Brastemp 197L BVG24HB  110V,"<strong>Mais espaço para congelados</strong><br>O Freezer Vertical Brastemp é ideal para quem necessita de um espaço extra para a conservação dos alimentos. Com capacidade para 197 litros, conta com sistemas Frost Free e Easy-to-open, além de compartimento para congelamento rápido, gavetas removíveis e Painel Eletrônico Externo.<br><br><strong>Congelamento rápido</strong><br>Com o compartimento para congelamento rápido do Freezer Brastemp é possível gelar bebidas e congelar alimentos de forma mais rápida e eficaz. Nesta função, a fase de cristalização do gelo, que ocorre entre 0°C e –5°C, é mais veloz e minimiza a perda de água dos alimentos.<br><br><strong>Gavetas removíveis</strong><br>O freezer conta com seis gavetas removíveis em acrílico transparente, que garantem mais facilidade na visualização e organização dos alimentos.<br><br><strong>Painel Eletrônico Externo</strong><br>Por meio do Painel Eletrônico Externo, é possível controlar a temperatura e as funções do seu freezer sem precisar abrir a porta. Muito mais facilidade para o seu dia a dia.","{""capacidade_liquida_de_armazenamento"":""197 L"",""cor"":""Branco"",""marca"":""Brastemp"",""tipo"":""Vertical"",""tipo_de_degelo"":""Frost Free""}",197 L,Brastemp,Branco,,Vertical,,,Frost Free,197L,Brastemp,Não informado,110V,Vertical,Uma Porta,1,Frost Free,Brastemp,197L,Branco,110V,Vertical,1 Porta,Frost Free
frigelar2||kit9544,Freezer,Freezer Vertical Brastemp 228 Litros Flex Frost Free Branco BVR28NBBNA 220V,"<p>O Freezer Vertical Brastemp 228 Litros Flex Frost Free BVR28NB é flexível permite que você o transforme em uma geladeira sempre que necessário, proporcionando uma solução adaptável para suas necessidades de armazenamento.</p><p>Freezer Flex<br>Transforme seu freezer em geladeira sempre que precisar.</p><p>Controle Externo<br>Tenha total controle da temperatura do seu freezer no toque de um botão.</p><p>Tecnologia Frost Free<br>Não precisa descongelar nunca.</p><p>Prateleira de Vidro Temperado<br>Mais facilidade de limpeza e melhor visibilidade do interior da geladeira.</p>","{""capacidade_liquida_de_armazenamento"":""228 L"",""cor"":""Branco"",""marca"":""Brastemp"",""tipo"":""Vertical"",""tipo_de_degelo"":""Frost Free"",""voltagem"":""220 V""}",228 L,Brastemp,Branco,220 V,Vertical,,,Frost Free,228 Litros,Brastemp,Branco,220V,Vertical,Não informado,Não informado,Frost Free,Brastemp,228L,Branco,220V,Vertical,1 Porta,Frost Free
dufrio||100222968,Freezer,Freezer Vertical Uma Porta Consul 142L 110V  CVU20GB,"<span>Freezer Vertical Uma Porta Consul 142L</span> <span>O Freezer Vertical Consul de 142 litros é perfeito para quem busca um espaço extra para guardar os congelados. Compacto, tem um super espaço interno e cabe perfeitamente na sua cozinha. Ele também conta com compartimentos especiais para conservar os seus alimentos por mais tempo.</span> <span>Gelo e picolé derretidos?</span> <span>Se depender do Freezer Consul você nunca mais vai ter este problema, pois ele conta com um compartimento especial de congelamento rápido com o tamanho perfeito para gelos, picolés e embalagens pequenas.</span> <span>Prateleira do prato pronto</span> <span>O freezer vertical conta com uma gaveta especial para você guardar suas refeições congeladas ao alcance das mãos. Prático, né?</span> <span>Gavetão de frutos do mar</span> <span>Com este freezer você não vai ter aquele problema de abrir a porta e sentir como se estivesse em uma peixaria ou então de pegar um frango e ele estar com gosto de peixe. Ele conta com um Gavetão de Frutos do Mar que fica isolado e evita que os cheiros se espalhem. Bem pensado, né?</span> <span>Tudo no cestinho</span> <span>O freezer de 142 litros conta com 5 cestinhos para você armazenar o que quiser. E o melhor, são todos removíveis, o que facilita a hora da limpeza e contam com travas de segurança para evitar acidentes.</span><span> <em>check</em> Gaveta inferior removível. </span><span> <em>check</em> Cestos removíveis. </span><span> <em>check</em> Termostato (localizado na parte traseira do produto). </span><span> <em>check</em> Pés estabilizadores. </span>","{""capacidade_liquida_de_armazenamento"":""142 L"",""marca"":""Consul"",""tipo"":""Vertical""}",142 L,Consul,,,Vertical,,,,142L,Consul,Não informado,110V,Vertical,Uma Porta,1,Não informado,Consul,142L,Branco,110V,Vertical,1 Porta,Manual
whirlpool||648,Freezer,Freezer Horizontal Consul 213 Litros 1 Tampa,"Mais espaço para seus alimentosO Freezer Horizontal Consul de 213 litros de uma tampa é ideal para quem precisa de um espaço extra para armazenar os alimentos. Com dupla função, é resistente e conta com acabamento em chapas de aço pintado, rodinhas para locomoção e dreno frontal que facilita a limpeza.Freezer ou refrigerador?Os dois! Com apenas um toque no painel você pode mudar a função de freezer para refrigerador e vice-versa. Super versátil.Espaço para tudo!Com 213 litros de capacidade, no Freezer Consul cabe o que você quiser e mais um pouco. Para agilizar a sua vida na cozinha, ele conta com a função Congelamento Rápido que congelar até 11kg de alimentos em 24 horas.Dreno frontalCom o dreno frontal a limpeza fica muito mais fácil. Quando você precisar degelar o freezer horizontal, basta colocar uma vasilha debaixo do dreno, que todo o gelo derretido escoará por um único local.MobilidadeAcha difícil ter que arrastar o freezer de lá para cá na hora da limpeza ou para mudá-lo de lugar? Com os pés com rodinhas do Freezer Consul você não vai ter este problema!","{""capacidade_liquida_de_armazenamento"":""213 L"",""cor"":""Branco"",""marca"":""Consul"",""voltagem"":""220 V""}",213 L,Consul,Branco,220 V,,,,,213 Litros,Consul,Não informado,Não informado,Horizontal,1 Tampa,1,Manual,Consul,213L,Branco,220V,Horizontal,1 Porta,Manual
kiteletro||1922,Freezer,Freezer Vertical 231 Litros Facilite Consul CVU26EBANA Classe A,"Ideal para armazenar seus alimentos, o Freezer Vertical CVU26EB da Consul possui capacidade de 231 litros e um design que não ocupa espaço na cozinha. <br> Sua porta reversível oferece ainda mais possibilidades de otimização. <br> Por meio do congelamento rápido, você consegue conservar aquele alimento que não pode ficar em temperatura ambiente por muito tempo. <br> O controle de temperatura externo facilita o manuseio, pois não é necessário abrir a porta para o ajuste. <br> Além disso, o freezer tem 1 gavetão multiuso em PS Cristal, 4 cestos removíveis com trava de segurança e classificação energética A, que indica economia de energia.<br> <br> Características:<br> Tipo: 1 porta<br> Capacidade útil: 231,00 litros<br> Congelamento rápido: Sim<br> Controle de temperatura: Sim<br> Portas reversíveis: Sim<br> Cesto: Removíveis com trava de segurança<br> Gavetão: Multiuso em PS Cristal<br> Classificação Energética: A<br> Consumo de energia: 41,8 kWh/mês<br> <br> Dimensões:<br> Altura: 153,9 cm<br> Largura: 61,6 cm<br> Profundidade: 69,1 cm<br> Peso: 53 kg<br> <br> Garantia do Fornecedor de 12 Meses.","{""capacidade_liquida_de_armazenamento"":""231 L"",""cor"":""Branco"",""marca"":""Consul"",""quantidade_de_portas"":""1 Porta"",""tipo"":""Vertical"",""voltagem"":""220 V""}",231 L,Consul,Branco,220 V,Vertical,,1 Porta,,231 Litros,Consul,Não informado,Não informado,Vertical,1 porta,1,Não informado,Consul,231L,Branco,220V,Vertical,1 Porta,Manual
efacil||2219279,Freezer,Freezer e Refrigerador Horizontal Esmaltec 230 Litros ECH250,"Características do Produto:<br>Modelo: ECH250<br>Capacidade Líquida (L): 214 <br>Capacidade Bruta (L): 230 <br>Dimensões AxLxP (cm): 93,70 x 77,00 x 65,00<br>Peso Líquido (kg): 54<br>Peso Bruto (kg): 56<br>Frequência (Hz): 60<br><br>Garantia: 01 Ano (Ofertada Pelo Fornecedor)<br><br>SAC - Fornecedor<br>Esmaltec<br>0800 275 1414<br>","{""capacidade_liquida_de_armazenamento"":""214 L"",""cor"":""Branco"",""marca"":""Esmaltec"",""quantidade_de_portas"":""1 Porta"",""voltagem"":""Bivolt""}",214 L,Esmaltec,Branco,Bivolt,,,1 Porta,,214,Esmaltec,Não informado,Não informado,Horizontal,Não informado,Não informado,Não informado,Esmaltec,230L,Branco,110V,Horizontal,1 Porta,Frost Free
lojaoriodopeixe||3047,Freezer,Freezer Horizontal Esmaltec ECH250 CIB 230 Litros,"Características:<br> <br> Marca: Esmaltec<br> Modelo: ECH250 CIB<br> Capacidade Total: 230 Litros<br> Gabinete Interno: Branco<br> Gabinete Externo: Pintado a Pó<br> Tipo de Gás: R134a<br> Variação de Temperatura: -22°C a 3,5°C<br> Tampa Balanceada<br> Rodízios Rotativos<br> Dreno Frontal com Tampa<br> <br> Dimensões do Produto:<br> Altura: 93 cm<br> Largura: 77,5 cm<br> Profundidade: 69,5 cm<br> <br> Garantia do Fornecedor: 12 meses.","{""capacidade_liquida_de_armazenamento"":""230 L"",""cor"":""Branco"",""marca"":""Esmaltec"",""voltagem"":""220 V""}",230 L,Esmaltec,Branco,220 V,,,,,230 Litros,Esmaltec,Não informado,Não informado,Horizontal,Não informado,Não informado,Não informado,Esmaltec,230L,Branco,220V,Horizontal,1 Porta,Manual
polodasmaquinass||0100009TQR,Freezer,Freezer horiz 185lt t.vidro nf20sb metalfrio,"NF20 Expositor Horizontal: Alto desempenho, baixo consumo de energia e design moderno, conserva seu produto na temperatura ideal para consumo._x0095_ Desempenho Profissional: Novo sistema de refrigeração garante mais eficiência energética e alta capacidade de conservação para manter sorvetes e alimentos congelados na temperatura ideal de consumo._x0095_ Design e Beleza: A linha Nextgen Supra possui conjunto de tampas com design elegante e molduras em plástico ABS com linhas harmônicas e modernas. Os puxadores são ergonômicos para facilitar o encaixe das mãos e a abertura das tampas._x0095_ Excelente Exposição para Sorvetes e Congelados: A nova altura do gabinete proporciona perfeita visualização e acesso aos produtos. O interior em aço pré-pintado branco, além de ser uma proteção extra contra corrosão, destaca as cores dos produtos no interior de seu NF20 Supra.Ideal para: Sorveterias, cozinhas industriais, bares, mercados, padarias e lojas de conveniência. ======================================Características Principais_x0095_ Desempenho Profissional: Novo sistema de refrigeração garante mais eficiência energética e alta capacidade de conservação para manter sorvetes e alimentos congelados na temperatura ideal de consumo._x0095_ Gabinete em aço pré pintado: Permite melhor eficiência no congelamento dos produtos armazenados, além de evitar manchas, riscos e corrosões._x0095_ Gabinete inteligente: Dimensões internas projetadas para otimizar o uso de caixas de sorvetes (estoque embaixo dos cestos) e cesto padrão único com tamanho próprio para armazenagem de picolés._x0095_ Gás Ecológico R290: Amigável ao meio ambiente._x0095_ Menor consumo de energia: Troca de calor mais eficiente e maior vida útil do sistema de refrigeração proporcionam redução de consumo de energia de até 52% (Em comparação com a linha anterior Metalfrio HF)._x0095_ Nova parede de Isolação: Com 75mm, mantém o interior do freezer mais gelado e troca de calor mais eficiente. _x0095_ Puxadores ergonômicos e feitos em material de alta resistência._x0095_ Rodízios reforçados: Facilitam a movimentação do freezer, oferecendo praticidade na limpeza e mudança de layout no ponto de venda.======================================EspecificaçõesCapacidade Bruta: 185 litros / Capacidade Líquida: 144 litros Faixa de Temperatura: Freezer: -18°C / -22°C Classificação do Produto: Freezer Controle de temperatura: Termostato eletromecânicoTipo de degelo: ManualQuantidade de tampas: 2Capacidade de ArmazenamentoPotes de Sorvete 500ml: 90Potes de Sorvete 2l: 24Dimensões ExternasLargura: 80 cmAltura: 85 cm Profundidade: 66 cmDimensões InternasLargura: 65 cmAltura: 69 cm Profundidade: 51 cmAtenção: Cestos internos não acompanham o produto.","{""voltagem"":""220 V""}",,,,220 V,,,,,144 litros,Metalfrio,Não informado,Não informado,Horizontal,Não informado,2,Manual,Metalfrio,185L,Branco,220V,Horizontal,1 Porta,Manual
